id,date,restaurant_id,*,**,***
23438,2012-02-17,eVOBX13j,4,0,0
14451,2008-07-30,NbE1dNOJ,7,0,1
1062,2007-08-15,6K3lJeOz,8,0,4
2740,2011-03-25,wmo7ldOq,0,0,1
17386,2007-10-19,7RO59BOq,5,0,1
16641,2013-03-05,6K3lYqoz,1,0,0
3716,2009-08-25,JGoNNaoL,4,0,0
28399,2010-10-12,dj3d7aE9,3,0,2
14910,2008-06-11,8KoAReO6,4,1,0
16908,2013-01-14,WwOaPzoB,9,0,0
2446,2013-04-17,0j3LNaOr,4,1,2
2256,2009-02-27,v5oJrboB,5,0,0
4339,2009-07-30,8x3z2Y3k,0,0,0
23648,2010-04-26,9JoPY7O8,5,0,2
5131,2011-12-13,Pk3wy1Od,3,0,1
7088,2009-09-10,NbE14yOJ,4,1,0
8113,2010-03-09,JBEy0aO8,4,1,1
9460,2008-02-25,wmo749Oq,5,1,2
9109,2014-05-07,XJ3r8JOR,0,0,1
23196,2010-04-02,geEVaVOz,8,0,4
29805,2010-01-19,B1oXvlEV,4,0,1
15092,2010-08-23,8gOqw432,4,1,1
31424,2009-08-17,6K3le8oz,2,0,0
1536,2008-07-25,rJoQnlOV,6,0,0
26180,2014-10-24,1m3MMn3B,7,0,0
7074,2013-12-19,wmo7R73q,5,2,1
25775,2008-10-09,geEV4eoz,0,0,0
26785,2009-05-13,ekE4L0E2,30,6,13
18047,2012-06-12,Pk3w9DOd,3,1,0
2119,2012-01-04,9JoP7j38,5,0,1
15538,2010-04-02,8KoAl436,5,0,1
24161,2008-10-03,eVOB0r3j,2,1,0
17330,2008-04-01,qN3g9nOA,8,1,1
31905,2010-07-29,1JEbLYoR,3,0,1
791,2013-12-30,lnOR9LoN,0,0,0
22529,2007-09-27,rNo6v6o6,1,0,4
1723,2014-04-25,8KoAzaO6,24,1,4
20114,2014-02-06,8KoAZaO6,7,1,1
14002,2009-01-05,eVOBxw3j,2,0,0
19789,2013-08-16,6K3lJKOz,6,1,1
613,2010-10-25,eVOBpp3j,0,0,0
10781,2011-03-11,9JoP60E8,0,0,0
31660,2010-11-18,9JoPbdE8,4,0,0
13586,2010-02-22,B1oXqYOV,1,1,1
27096,2010-05-24,8gOqke32,1,0,0
1871,2009-03-18,Y1EmymEw,2,0,0
12769,2012-04-12,ZBEnpYoY,5,1,2
12735,2014-05-16,rNo6Qa36,1,0,0
12019,2013-05-13,6VOpgQoL,5,0,1
28367,2009-02-10,Pk3wdDod,1,0,0
26206,2014-10-27,JGoN9b3L,0,0,0
11919,2013-09-26,m0oWGwoG,3,0,1
9389,2013-04-16,ekE4zro2,5,0,2
9442,2012-08-30,WwOaB0EB,13,0,2
20334,2014-02-11,dj3dR5O9,2,0,1
11138,2011-10-04,xWoYpd3K,0,0,0
30003,2013-07-18,N6OkLgEx,6,1,0
23807,2009-10-27,8x3zgYok,8,2,0
23059,2009-03-31,WeEe6W3a,2,0,0
503,2013-03-21,NbE18OJ2,14,1,2
9855,2012-12-30,XJ3r9RER,0,0,0
3570,2013-07-10,8gOqq1O2,4,0,0
30607,2012-10-05,9JoPZpE8,2,1,3
16395,2014-05-07,1m3MXYEB,9,2,0
8487,2012-12-30,eVOB1Loj,0,0,0
23811,2014-10-24,6Wo2a639,4,1,4
31077,2013-10-10,lnORdd3N,0,0,0
12927,2014-02-07,Y1Emq9Ew,11,0,0
6575,2015-01-16,0ZEDQG3D,3,0,0
16899,2014-01-29,ZBEnzYEY,5,1,3
8739,2010-09-24,lnORgDEN,7,1,0
11232,2010-03-31,8gOqPxo2,3,0,0
19417,2015-01-29,0j3LDa3r,11,1,1
27742,2008-02-06,v5oJZ8oB,0,0,0
16954,2013-04-11,JBEy7ao8,4,0,0
9832,2012-04-10,ekE4vNo2,5,0,0
18659,2010-03-22,1m3Mep3B,3,0,1
26571,2007-05-11,0ZEDax3D,6,0,0
4050,2013-01-24,wmo7QQEq,4,2,0
20349,2013-03-05,njoZ71Or,4,0,0
11152,2013-03-06,8xEx8yE0,3,0,1
8524,2012-10-04,6Wo2LYE9,17,0,3
12778,2008-11-05,NbE18OJ2,11,0,2
29690,2013-01-18,m0oW92EG,4,0,2
29611,2013-01-30,8xExm730,4,1,0
22496,2009-02-09,lnORzeON,3,1,1
4820,2013-05-23,lnORJLON,4,1,0
16179,2011-01-24,geEVpBoz,7,0,1
20167,2014-03-19,0j3Laor6,8,0,3
31172,2008-05-30,p038843m,7,0,1
213,2007-07-24,N6OkppEx,3,1,2
21331,2010-04-13,NbE19kEJ,8,1,1
29065,2013-02-28,N6OkGVOx,8,1,0
16442,2007-09-10,geEVxVoz,6,1,1
13961,2008-09-11,wmo70QOq,0,0,0
16961,2012-07-19,8xExLBE0,6,3,1
30481,2014-10-24,6K3lkeEz,13,0,0
5147,2008-09-17,rJoQPv3V,2,1,1
15843,2012-09-25,p038D3md,0,0,0
8422,2012-12-17,XJ3rgRoR,3,1,0
12269,2007-12-28,ekE4kYO2,2,0,0
28953,2009-08-05,p03868Om,0,0,0
3399,2012-01-18,qN3gmJOA,4,1,0
15720,2008-08-05,rJoQVAOV,0,0,0
20495,2011-12-05,xWoY5roK,2,0,0
19695,2010-06-02,6Wo2pGE9,4,0,0
13219,2013-12-30,WwOanJEB,0,0,0
31383,2013-03-13,v5oJQ13B,4,1,1
17557,2013-10-29,njoZqX3r,38,1,3
29703,2008-09-29,ydEjRdEW,2,0,0
14804,2011-07-13,Y1Em57Ew,0,0,1
26256,2011-09-06,p038Lz3m,4,0,2
21909,2009-03-11,XJ3rDpOR,5,1,1
10504,2010-07-27,6Wo2Jwo9,8,2,0
4771,2011-08-22,dj3d7aE9,1,0,1
7791,2011-03-10,0ZED4pED,0,0,0
27275,2012-08-15,1JEb713R,1,0,0
9533,2015-01-29,eVOBX13j,0,0,2
26805,2009-12-14,XJ3rqqER,9,1,1
3896,2010-09-14,1JEbBNER,3,1,0
15517,2011-04-20,rJoQkrEV,0,0,2
18641,2009-08-31,6Wo21539,3,1,0
1189,2007-01-25,V430nyOB,0,0,0
27606,2010-01-27,dj3dMKo9,4,0,1
29114,2013-08-29,JGoNYa3L,3,0,3
16933,2013-12-02,B1oXlNoV,5,1,0
24682,2009-05-29,6K3ly6oz,6,1,1
3171,2009-09-23,NbE18OJ2,0,1,0
21555,2012-12-30,9JoPv5E8,0,0,0
28397,2011-01-27,VpoGPPOr,5,0,2
15457,2007-10-17,qN3gVgEA,4,1,3
6425,2008-11-14,Y1EmX9Ow,12,2,3
19908,2011-06-15,ekE4Mr32,8,1,0
27488,2007-10-25,9JoPn7E8,4,0,1
16539,2014-10-03,lnORDD3N,10,0,3
10584,2011-11-10,we39Al3k,2,1,0
5096,2011-12-09,7RO5YrOq,5,0,1
4934,2012-12-30,dj3ddg39,0,0,0
22500,2014-06-11,8KoAwzE6,1,0,1
215,2012-09-14,we39aR3k,0,0,0
23025,2012-06-27,WeEeZe3a,17,4,7
10156,2014-02-24,1m3MgZOB,0,0,0
10734,2011-03-29,VpoGBA3r,16,2,4
27038,2014-05-20,8x3z6Y3k,10,0,3
22515,2009-12-11,Y1EmZ93w,1,0,0
8099,2008-07-29,1JEbm7OR,1,1,0
3695,2012-12-30,B1oXzNEV,0,0,0
6569,2013-12-30,0j3LJqOr,0,0,0
19515,2013-08-02,6K3lKkEz,8,1,1
27473,2010-11-17,geEVNvEz,17,0,2
18325,2008-06-13,Pk3w4wod,3,0,0
17733,2012-12-07,0ZED9B3D,0,0,0
17129,2014-12-15,KAoK7Bog,0,0,0
16235,2011-05-19,eVOBMwoj,9,1,2
9083,2013-04-29,dj3dQao9,2,0,1
11816,2008-03-31,6VOpMmEL,2,0,0
14262,2009-08-06,we39D9Ek,0,0,0
13279,2012-06-27,9JoPQZO8,1,0,0
18478,2014-06-23,B1oXqQOV,2,0,4
22387,2010-11-19,ydEjmVOW,1,0,1
30277,2012-03-05,rNo6Bdo6,0,0,2
9857,2012-03-19,XJ3r8JOR,5,0,1
6626,2010-05-21,B1oXQOVX,3,0,0
5899,2007-09-06,Pk3ww93d,0,0,0
19337,2008-02-26,p0381vom,6,0,1
31372,2012-06-15,nkOvvaOB,1,0,0
10089,2010-01-06,wmo7xbOq,3,0,0
15134,2007-02-27,v5oJn1oB,0,0,0
29938,2012-09-07,dj3dgrE9,22,1,3
19864,2012-05-07,eVOB21Oj,8,0,2
7785,2014-03-04,nkOvAaoB,3,1,4
28000,2014-03-28,JGoNRBoL,13,2,1
10964,2012-04-20,1JEbJmER,2,1,0
26236,2012-04-13,wmo7qbEq,1,0,0
4336,2013-12-02,lnORZeON,1,0,0
1854,2013-09-17,8gOqpro2,22,2,6
10059,2012-08-21,0ZEDeW3D,0,0,1
13900,2009-04-01,v5oJddEB,8,1,3
670,2008-12-31,0ZED4ED9,9,0,1
28918,2015-02-24,p03824Om,1,0,2
27019,2009-12-09,8x3zwNok,2,1,0
7033,2012-12-30,lnORjnON,0,0,0
31689,2013-12-30,Pk3wQqOd,0,0,0
28845,2008-08-20,KAoKk8og,3,0,0
3897,2007-07-06,geEVBJEz,15,0,0
22497,2011-06-21,geEV1kOz,7,0,0
11842,2014-02-25,WeEeM6Ea,0,0,0
10435,2010-11-09,6K3l59oz,5,0,0
26886,2008-03-26,6VOpQNEL,8,0,1
29118,2011-08-08,8gOqw432,2,0,0
8809,2014-09-05,m0oWdROG,0,0,1
14264,2014-03-24,0ZED543D,11,1,0
30303,2015-03-16,ZBEn7W3Y,5,0,0
14609,2011-08-18,eVOBBJOj,1,0,1
524,2007-09-28,p038NDOm,4,0,0
12233,2010-08-11,Pk3wnaEd,16,1,2
2548,2012-08-22,ZBEn7W3Y,3,1,0
24297,2015-01-29,ZBEnRaEY,4,1,0
21435,2014-06-09,WeEedMOa,4,0,0
15443,2008-12-26,WwOarJEB,4,0,1
28132,2013-02-05,N6OkBmox,2,0,0
6517,2012-02-01,Pk3wdDod,0,0,0
15197,2013-11-18,8x3zgYok,6,0,0
30424,2013-09-24,8KoAQeo6,27,2,6
10731,2011-09-02,Y1EmWmow,1,0,0
25810,2014-11-12,m0oWqlEG,6,1,0
6259,2010-09-21,8xExX9E0,8,1,1
16646,2007-09-05,WwOaZpEB,1,0,0
16443,2007-09-04,we3905Ek,7,2,0
26761,2011-03-25,nkOvRxOB,3,0,2
8528,2013-10-04,dj3d6rO9,0,0,0
25037,2010-06-14,9JoP7j38,3,0,0
29314,2013-06-12,1m3Mx9EB,5,0,0
24647,2014-12-19,8KoAzaO6,10,0,2
9333,2012-12-28,6Wo2xYE9,12,2,0
26361,2014-07-10,KAoKWjog,8,1,2
5812,2010-03-03,JGoNNaoL,1,0,0
17774,2009-03-24,wmo749Oq,4,0,1
17501,2008-08-01,Y1EmwVow,0,0,0
31083,2012-03-05,ydEjjPEW,5,0,2
21983,2011-07-29,WeEen63a,2,1,0
21422,2008-04-01,we39kZOk,0,0,0
19977,2008-10-29,rNo6PJE6,5,1,1
9819,2009-08-28,we39WAOk,0,0,0
24387,2013-03-27,9JoPv5E8,2,0,1
465,2013-10-01,JBEyR138,4,0,0
12759,2010-02-04,ydEjdVoW,3,0,1
12978,2011-09-06,p038WXEm,7,1,1
27831,2009-05-22,we39rokn,10,0,3
18020,2007-09-14,p038NDOm,4,0,0
27854,2011-09-07,njoZ71Or,0,0,0
17601,2013-12-24,m0oWJl3G,9,0,5
31459,2008-03-26,p038rzOm,2,0,0
1070,2012-05-24,wmo7L7Oq,5,0,1
10847,2010-10-04,1JEbnwER,11,2,3
16127,2008-02-26,N6OkDvEx,22,2,11
4377,2008-09-02,wmo7yPEq,0,0,0
13634,2012-12-30,XJ3rvZ3R,0,0,0
17686,2012-01-03,0j3LNaOr,2,1,1
14506,2011-06-14,8xExk4O0,8,0,1
23161,2007-06-04,8KoAGYE6,6,1,2
24619,2010-04-08,ZBEnJpEY,7,0,1
19527,2014-07-15,1m3MaY3B,4,0,0
22277,2013-12-11,p038KvEm,2,0,0
27424,2013-06-20,6K3l95oz,8,0,3
23251,2008-04-28,eVOBJkOj,0,0,2
20670,2008-03-18,qN3ga0OA,4,0,2
28765,2011-06-20,eVOBQMoj,2,0,4
18662,2011-04-26,qN3gR1EA,12,2,2
2954,2010-02-03,1JEb713R,0,0,0
24491,2014-04-24,Y1EmY7Ew,6,0,2
5270,2010-04-13,KAoKrB3g,3,1,0
8741,2012-10-04,V430b5OB,2,1,3
31140,2010-03-16,WwOajNEB,3,0,0
2719,2012-12-30,0ZED8pED,0,0,0
17609,2013-06-03,geEVNvEz,3,0,0
16296,2008-03-18,ydEja1OW,12,2,0
22249,2012-05-18,ekE48ZE2,0,0,0
16724,2014-06-26,6K3l6vOz,7,0,1
28925,2012-12-30,9JoP9QO8,0,0,0
13817,2012-06-25,njoZ0YEr,4,0,0
17013,2010-11-02,8KoAZaO6,11,1,3
5508,2012-09-21,Y1EmkAow,2,1,1
3868,2007-04-27,V430k6EB,6,0,0
24955,2014-09-11,we392Nok,9,0,4
18350,2015-02-23,ydEjw23W,9,1,3
12030,2010-03-31,v5oJgrOB,0,0,0
10081,2012-12-30,N6Ok2Qox,0,0,0
9620,2012-11-28,Y1EmJV3w,4,0,0
6457,2012-02-27,WeEevd3a,1,1,0
7110,2007-08-17,V4302yOB,0,0,0
27163,2012-02-14,N6Ok7qOx,1,0,0
537,2010-08-17,1m3Mj9oB,2,0,1
23026,2013-03-07,1JEbJmER,6,0,5
25867,2008-11-12,we39p5Ek,5,2,0
7208,2014-09-16,Y1EmzA3w,3,0,0
23122,2013-01-23,6K3l8K3z,5,2,2
28764,2014-03-03,rJoQW9EV,6,0,1
15240,2014-11-24,eVOBDa3j,3,0,1
18323,2009-08-27,ydEjKB3W,0,0,1
8460,2009-10-26,1JEbg73R,0,0,0
1406,2013-03-25,9JoPXeo8,9,0,0
18793,2012-05-01,nkOvgaEB,3,0,0
25945,2011-04-12,p038WXEm,5,1,1
9194,2009-10-13,0j3LLx3r,3,0,0
26518,2010-02-10,dj3dMKo9,4,0,1
2177,2009-03-27,6Wo21539,2,0,3
18672,2008-06-12,NbE1kmoJ,3,1,0
19697,2012-01-30,qN3gzgEA,2,1,0
25353,2011-03-08,B1oXw63V,1,0,0
3692,2010-11-08,geEVldoz,2,0,3
25756,2010-05-19,8gOqdMo2,7,0,1
12098,2012-04-25,rNo6Qa36,0,0,0
3919,2007-09-11,1m3M1D3B,2,0,0
9877,2008-12-09,xWoY6vOK,0,0,0
14581,2009-12-22,wmo7Wjoq,4,0,0
28308,2008-12-15,1JEbd4oR,3,0,3
29042,2012-11-13,qN3gjQEA,5,0,0
6859,2008-10-09,NbE14yOJ,8,1,0
12238,2010-01-26,WwOaLVoB,12,1,0
18040,2013-09-19,8xEx7eO0,7,1,0
27672,2014-01-23,8xExw6O0,10,1,3
17573,2012-06-18,we39LrEk,8,3,5
20386,2012-02-03,geEVge3z,0,0,0
13417,2013-01-16,6K3lV9Oz,4,0,0
4889,2008-10-23,qN3g2YEA,4,0,0
20948,2009-03-25,0j3LDa3r,4,0,3
20011,2010-10-25,ZBEnNqEY,1,1,1
3359,2014-08-07,8KoAmQo6,11,0,1
3607,2008-12-09,m0oWkQoG,2,0,0
2345,2011-06-29,0ZEDPkED,0,0,0
25189,2012-12-30,1m3Mj9oB,0,0,0
18689,2007-10-17,p038eGom,6,1,1
26225,2010-09-02,NbE1AyEJ,2,0,0
18471,2014-11-07,7RO5BWEq,0,0,0
4424,2010-01-29,NbE1Ja3J,3,1,1
19444,2010-01-11,6K3lYqoz,2,0,2
11221,2012-03-26,WwOa7d3B,10,1,3
3372,2012-05-21,9JoPY7O8,3,0,1
7239,2009-03-12,NbE1GYoJ,1,0,2
26814,2013-08-19,rJoQA9oV,0,0,0
21120,2009-02-04,XJ3rqqER,10,2,6
27433,2010-09-13,we39JNok,3,0,0
8342,2010-01-12,1JEbXYoR,3,0,3
28604,2014-10-09,njoZ1D3r,5,0,0
19606,2008-07-14,0j3Lxq3r,6,0,7
14213,2013-01-17,JGoNLyEL,6,0,1
5129,2010-03-08,rNo6M636,3,0,6
23449,2013-03-22,B1oXaYOV,0,0,0
4972,2007-11-23,JBEyrV38,4,1,0
17408,2009-10-01,V430zyOB,8,0,4
19405,2012-02-07,6Wo2Jwo9,7,0,0
7283,2011-09-02,ZBEnlqoY,4,0,0
7030,2012-10-04,wmo7XGOq,6,1,2
15290,2010-04-01,JBEy8aO8,6,0,0
5829,2007-10-05,we39brok,4,0,1
8424,2007-08-22,JGoNzdoL,8,0,2
23421,2014-10-01,8x3z9LEk,5,1,1
26580,2012-12-30,Pk3wkV3d,0,0,0
25806,2013-04-09,p038843m,2,0,0
6954,2014-01-28,wmo7mPEq,4,0,0
16174,2014-09-23,WeEexWOa,1,1,0
18985,2008-09-18,NbE1Ja3J,2,0,0
8891,2008-04-22,rJoQNaOV,1,0,1
23907,2015-01-09,NbE18OJ2,3,1,1
2803,2009-03-13,ZBEnzYEY,3,0,0
21071,2013-12-30,dj3dWAE9,0,0,0
25868,2010-01-29,KAoKLjOg,0,0,0
18285,2012-12-30,we39brok,0,0,0
16415,2012-04-17,ZBEnkv3Y,7,0,2
26983,2010-02-04,njoZPyEr,2,0,0
8730,2008-03-07,Y1Em8ROw,1,1,0
3161,2011-02-18,8x3zNb3k,0,0,0
4975,2008-08-15,6K3lRkOz,3,0,0
4170,2008-08-27,VpoGjQ3r,4,1,1
4188,2008-01-29,Pk3wdDod,1,0,0
25337,2011-04-19,6K3ly6oz,0,0,3
14013,2008-03-14,WwOaVdEB,4,0,0
23279,2007-09-10,VpoGddOr,7,1,2
23932,2014-06-05,ZBEnRaEY,3,0,2
15169,2012-12-30,dj3dBLO9,0,0,0
21961,2009-05-11,WwOa7d3B,3,0,0
18870,2012-02-28,V430M7oB,5,0,0
1176,2009-07-09,1m3MzLoB,2,1,2
18986,2012-12-30,WwOa7d3B,0,0,0
26448,2010-01-27,nkOvblOB,8,1,3
13000,2008-01-29,9JoPPpo8,3,0,1
24579,2011-10-11,JBEyZN38,2,0,0
25267,2010-08-18,xWoYB9OK,4,0,0
718,2012-12-18,dj3dkaE9,6,1,1
6804,2007-06-13,ekE44YE2,14,0,0
10998,2014-12-24,N6OkDvEx,14,2,10
26327,2010-03-04,nkOvn7OB,3,0,3
14650,2009-06-04,ZBEnJpEY,4,1,0
16918,2012-12-30,8gOqxro2,0,0,0
26594,2009-08-04,v5oJroBL,10,2,2
23575,2014-12-16,V430J2OB,1,0,2
28478,2012-12-30,rJoQdL3V,0,0,0
22110,2011-08-25,6K3lKeEz,2,0,1
11964,2008-01-11,B1oXQmOV,4,0,1
22866,2014-06-04,1m3Mj9oB,9,1,2
20570,2015-02-24,1m3M0bEB,0,0,0
21206,2013-04-25,nkOvn7OB,4,1,0
24119,2007-09-05,rNo69l36,3,2,0
18892,2010-03-16,1m3MYb3B,13,1,2
12736,2014-03-04,0j3Lb6Or,3,0,4
20280,2009-01-28,1m3M1D3B,0,0,0
13729,2008-11-18,qN3gmJOA,9,1,1
10627,2008-09-10,B1oXqYOV,0,1,0
24840,2012-12-30,8xEx930k,0,0,0
20227,2012-12-30,we39Qr3k,0,0,0
30097,2013-10-22,p038Mzom,34,3,3
31467,2012-11-02,rJoQJLOV,2,0,0
3762,2010-11-03,wmo7a9Eq,3,0,0
23754,2013-12-30,JBEyyJE8,0,0,0
7866,2012-07-19,6K3l6vOz,5,0,0
19664,2010-03-23,WeEere3a,0,0,0
9486,2011-10-06,XJ3rpQOR,9,1,0
8346,2011-04-25,Pk3w713d,3,0,1
31747,2010-03-02,1JEbP4oR,5,0,0
1270,2008-09-29,WeEeZe3a,6,0,1
5943,2008-11-17,Pk3wG93d,4,0,1
16369,2011-09-07,lnOR2aON,6,1,0
26407,2008-02-06,7RO51AOq,0,0,0
29615,2008-10-29,XJ3r2Q3R,2,0,1
498,2012-09-17,B1oXnNEV,7,0,0
15833,2009-03-05,JGoN4YEL,5,0,0
13501,2014-02-19,dj3d1Xo9,1,0,1
28862,2009-09-15,Pk3wNKEd,8,1,0
28865,2012-12-30,9JoPbdE8,0,0,0
27060,2010-04-16,nkOvblOB,5,1,0
20289,2008-11-03,geEVldoz,4,0,2
1913,2009-07-31,rJoQA9oV,5,0,1
5637,2007-11-15,6VOpqqEL,0,0,0
653,2013-02-19,6K3l0e3z,2,0,0
11305,2011-11-01,8x3z9LEk,0,1,0
30767,2014-12-09,m0oWDJOG,6,0,0
28326,2007-02-08,ydEjJeEW,0,0,0
25,2011-03-14,ekE4y632,2,0,0
26549,2010-01-22,njoZJbor,3,0,0
22754,2009-06-29,Y1EmQ7Ew,4,0,0
2937,2010-04-30,XJ3rYpER,2,0,0
31933,2008-12-08,nkOv0X3B,0,0,0
16412,2013-03-20,0ZEDWxOD,10,0,2
22480,2007-09-07,1m3MZYoB,13,1,1
14450,2009-05-07,wmo7w2oq,2,0,1
5003,2008-11-21,WeEen63a,0,1,1
5499,2013-05-17,JGoNpdEL,8,0,0
11716,2011-07-11,0ZEDeW3D,0,0,0
4660,2011-03-25,geEVjvEz,5,1,0
30966,2011-08-15,WwOaPzoB,0,0,1
5759,2012-12-30,8gOqQxO2,0,0,0
13644,2014-08-21,wmo7R73q,12,1,7
28079,2010-09-14,WeEePVOa,0,0,0
11452,2010-07-21,rJoQ6WOV,3,0,0
9783,2012-06-11,0ZEDPkED,6,0,3
4956,2008-02-27,WwOajNEB,0,0,0
8106,2008-10-27,geEVldoz,4,0,2
9122,2008-01-03,8KoAGYE6,5,0,4
11416,2013-12-30,Y1EmnR3w,0,0,0
18128,2011-11-16,8gOqQxO2,3,1,0
8732,2012-09-25,Pk3wvxEd,3,0,0
11860,2013-04-25,XJ3rBW3R,11,0,1
17561,2012-12-04,geEVBEzy,2,1,0
31756,2007-11-06,1m3MzLoB,2,0,0
17088,2007-06-11,V430p43B,8,0,2
12765,2014-09-16,m0oWVd3G,1,0,2
12454,2014-03-28,NbE1AyEJ,3,0,1
21898,2009-05-08,wmo7pGOq,5,0,0
29095,2012-12-30,8x3z2Z3k,0,0,0
9099,2009-07-17,m0oW23Gj,1,0,0
3630,2012-06-11,nkOvAaoB,5,1,1
13908,2008-10-15,B1oX4boV,0,0,0
21305,2010-05-19,8xExX9E0,14,1,1
18048,2014-11-18,0ZEDQG3D,12,1,2
16609,2009-03-10,N6OkmQ3x,2,0,0
1758,2012-02-13,1JEb1ORY,5,1,2
15005,2011-05-09,Y1Emn73w,5,0,0
21900,2008-02-29,Y1EmX9Ow,5,0,0
15575,2008-02-15,nkOveLoB,2,0,2
21955,2012-04-19,6Wo21539,11,0,1
26737,2012-12-11,v5oJlBEB,14,0,4
4802,2012-07-18,Y1Em57Ew,2,0,2
6069,2010-02-08,1JEbyMOR,0,0,0
8136,2013-11-26,xWoYVGOK,16,0,0
10961,2009-03-30,8xEx1730,3,0,0
23188,2013-10-29,7RO5ZNEq,4,0,0
21116,2009-01-29,ekE4vNo2,4,0,0
3628,2009-08-03,lnOR9LoN,4,0,1
426,2013-05-14,ekE4grO2,0,0,0
6833,2013-03-29,Pk3w2qEd,3,0,0
6101,2009-04-08,v5oJ9J3B,0,0,0
22975,2009-07-22,9JoPAZO8,6,2,0
13904,2012-12-30,WeEemVEa,0,0,0
1741,2014-10-20,6K3lPk3z,4,1,0
6800,2012-08-24,ZBEnXKoY,0,0,0
14423,2011-03-25,xWoYWMEK,3,0,1
6387,2010-10-13,0j3LnjOr,4,1,1
5870,2011-07-15,v5oJddEB,2,0,0
1025,2013-06-18,8xExk4O0,3,0,0
6332,2015-02-24,ZBEn1KOY,5,0,0
30720,2012-08-17,V430J2OB,5,0,0
10459,2015-01-15,m0oWBg3G,1,0,2
21279,2010-08-20,xWoYlA3K,5,0,0
23838,2012-08-14,9JoPbdE8,12,1,2
1528,2010-10-15,6Wo228o9,1,0,2
9289,2013-01-30,ydEjZ2EW,1,0,0
7788,2009-10-29,m0oWRQ3G,3,0,0
7934,2012-12-30,8x3zMYEk,0,0,0
18397,2007-11-05,6VOpDlOL,17,2,2
13898,2008-01-25,ydEjldoW,1,0,0
24252,2009-04-07,dj3djjO9,6,0,0
15580,2010-12-14,ydEja1OW,8,0,1
25402,2013-12-30,m0oWW2oG,0,0,0
26094,2012-01-31,p038YGom,0,0,0
30849,2012-01-23,dj3dwXE9,2,0,2
19805,2008-07-15,qN3g9nOA,5,1,3
25490,2010-11-09,6Wo2ngo9,3,0,3
23518,2015-02-17,WwOadpoB,4,0,1
12303,2013-03-27,Y1EmvV3w,2,0,0
23448,2012-02-16,V430PA3B,5,1,0
29669,2009-04-14,1m3M9k3B,7,1,0
898,2012-10-03,9JoPv5E8,0,0,2
5043,2012-02-02,8x3z99Ek,1,0,0
26498,2010-11-17,0j3LLx3r,2,0,0
30039,2009-08-31,Pk3wNKEd,8,1,0
17718,2009-12-14,geEV1YOz,0,0,0
23884,2013-06-06,N6OkjVox,6,0,3
72,2011-08-11,8x3zG9ok,3,0,0
22550,2008-03-05,lnOReVoN,5,0,1
23376,2010-10-05,Pk3wvxEd,8,0,0
26567,2008-01-18,8gOqM0O2,0,0,0
26022,2014-02-06,p038BDOm,7,0,0
6476,2015-01-16,wmo749Oq,5,0,3
31616,2013-12-30,ekE4bro2,0,0,0
18376,2007-11-19,0j3LmZor,3,1,2
4515,2011-06-09,ekE4DKE2,0,0,0
26990,2009-08-06,6K3lz9Oz,0,0,0
9796,2009-03-23,dj3dwaE9,5,0,1
5014,2007-07-09,Y1EmbA3w,19,2,7
17226,2010-10-06,xWoYK9EK,2,0,0
853,2012-12-06,njoZNBor,1,0,0
6115,2013-12-30,ydEjnBEW,0,0,0
12300,2009-04-17,9JoPDjo8,2,1,3
21680,2014-12-15,VpoGLROr,5,1,4
1497,2012-04-12,XJ3r0YOR,6,1,1
28167,2013-12-23,1m3MVYoB,9,0,0
15591,2011-11-07,eVOBgpEj,2,0,0
1438,2008-05-02,Pk3wVEd9,3,1,0
6891,2009-10-01,dj3dJrO9,5,0,0
26906,2009-04-01,1m3MGLOB,2,0,0
3635,2008-05-09,xWoYwKEK,3,0,0
8015,2009-11-13,Pk3wVEd9,5,1,1
31700,2007-07-20,Y1EmY7Ew,3,3,1
14356,2012-10-01,rNo6gqO6,0,0,0
18694,2009-11-17,we398ZEk,1,1,0
7554,2014-04-30,6Wo27GO9,0,0,1
24748,2009-10-09,rNo6PJE6,5,0,0
29161,2013-10-04,V430N1OB,4,1,0
30890,2012-01-31,1JEbBNER,1,0,2
13257,2009-08-10,6K3lZqOz,2,0,0
24261,2014-03-10,1JEbR4ER,4,0,1
18281,2011-01-13,1m3MXYEB,0,0,0
25955,2014-05-30,p0387GEm,2,0,0
19093,2014-06-19,xWoYJvOK,4,0,0
2127,2008-02-15,8KoAL536,2,0,0
24606,2008-03-07,8KoAKeE6,9,1,2
291,2014-04-08,N6OkNgox,2,1,0
31381,2008-10-29,Y1Emv93w,4,0,1
22600,2012-12-30,xWoY6vOK,0,0,0
14156,2010-06-21,ZBEn9vOY,3,0,0
14046,2012-11-21,qN3gpYoA,0,0,0
17831,2008-07-01,v5oJVroB,4,0,0
23720,2015-01-14,KAoKLjOg,4,1,0
25079,2010-10-22,N6OkMX3x,3,0,0
11534,2011-12-16,8xExX9E0,7,1,0
21258,2008-01-08,wmo7nd3q,6,0,0
1974,2013-08-01,dj3dR5O9,3,1,1
19819,2008-02-06,N6OkRvox,5,0,1
8849,2012-01-12,dj3dGjE9,2,1,3
20843,2010-08-04,rNo6XJE6,0,0,0
28351,2008-02-14,rJoQqroV,9,1,5
30031,2010-11-08,m0oWRQ3G,0,0,0
8120,2009-12-18,XJ3rGJoR,0,0,0
29730,2013-03-11,XJ3rpQOR,3,0,0
7326,2012-07-26,p038KvEm,4,0,1
